tokens,address
22422694998496,reynisfjara
21308333387321,Cosmostation
13501566650834,Electric
12731702916611,Chorus One
11825056950736,Figment
6199097588969,Inotel
5424524266024,SG-1
4687450091418,Frog OSMO
4546825995599,"Frens (🤝,🤝)"
4426592570120,BouBouNode
4334482041863,🐠stake.fish
4263306362963,Sentinel dVPN
4146931218935,Notional
4062894336593,Imperator.co
4031980345848,polkachu.com
3848059991010,01node
3819912507319,Citadel.one
3806785858953,Chandra Station 
3802652521991,Zero Knowledge Validator (ZKV)
3626181708143,wosmongton
3542671323027,Larry Engineer
3527464570614,binary_holdings
3494919710837,Allnodes
3427185354281,Informal Systems
3377991093661,PRYZM | Stake & Earn
3258889548821,Stakecito
3036152964318,Peregrine
3022732834247,OmniFlix Network
3002564311429,tree-frog
2976637760918,ShapeShift DAO
2911723618327,DSRV
2852193079884,Node Guardians
2838477245993,POSTHUMAN∞DVS
2826829472772,Parakeet
2766590041766,0base.vc
2679036703675,White Marlin Staking
2559527319657,Ledger by Figment
2482874290189,CryptoCrew Validators ✅
2478364837071,iqlusion
2427300910805,B-Harvest
2418321944290,#decentralizehk - DHK dao
2395390838828,Provalidator
2368930747309,S16 Research Ventures
2316615661624,interchain.FM🥩
2263571014365,StakeLab
2244417316230,Bro_n_Bro
2238412749330, Lavender.Five Nodes 🐝
2182001258634,Forbole
2148357424018,ECO Stake 🌱
2108967516943,Nocturnal Labs
2051937225043,Cosmos Spaces ☮️💜⚛️
2009237211848,Stakewolle.com |100% Insurance
1975802245072,nonce community
1815028785778,Cosmology
1811368423536,Blockdaemon
1794883726646,Crosnest
1787251932344,Swiss Staking
1765699901912,strangelove-ventures
1719412638376,jabbey
1719146932439,Manythings
1710448090822,Klub Staking
1700310365591,Coinbase Cloud
1696510321274,Smart Stake 📈📊 Analytics Hub
1660676674388,Crypto Assassin
1599363626720,Golden Ratio Staking
1561405476057,ChainLayer
1560541172655,   WhisperNode🤐
1555753149150,Ping
1511850007115,KDF
1503543951969,binance staking
1389592294120,[ block pane ]
1389359427301,danku_zone w/ DAIC
1384313628452,Atomic Nodes
1364064201931,Ethereal Ventures
1319827901889,commercio.network
1237464639243,Leonoor's Cryptoman
1203424208668,Hathor Node
1179755567238,Silk Nodes
1128228831387,Chihuahua
1123918586471,nonce classic
1109470434056,Stakely.io
1094553063353, AutoStake 🛡️ Slash Protected
1064002700048,StakeWithUs
1010297036096,Interbloc
997975502961,The_Cybernetics
996433446450,Chill Validation
996171325147,PRO Delegators
984411235326,Meria
967044326551,Multiplex
952538096742,blockscape
915849280393,SmartNodes
903851477875,🇨🇭 Vortex.live 🟢
895545854496,Chainflow
890422972679,Interop
851070453637,Witval
844217377826,[Beehive]🇰🇷
838022458356,"Stargaze.zone (✨,🔭)"
833208265356,Oni ⛩️
828021276415,Interstellar 🍸
812764820460,DAO DAO
792010067277,KalpaTech
744563908081,Tessellated
692063586578,NosNode🔮
690287134597,AUDIT.one
653051460220,Simply Staking
625305152534,Cypher Core
621213529307,Zenscape
616401925216,in3s.com
614474780290,Uncle Ed
610907538246,SpectrumX
610694253686,stake.systems | autocompound
602928826708,FreshSTAKING
579519858809,Tedcrypto.io 🧸 | TedLotto
555945137940,syncnode
529844279415,Gelotto 🛡 Slash Protected
501077015050,Bored Ape Server
481112554171,Astroquirks | Profit Sharing 🤑 💰
477906133982,CrowdControl
468473620111,validator.network
446339063984,Merkan
437650423485,ushakov
425505581965,Active Nodes
406792022388,Kintsugi Nodes
404538798922,GATA DAO
379163868258,kooltek68
349450150373,Levana 🐉 Powered by Cros Nest
318671733063,ztake.org
309283059598,defiantlabs
300340084947,dimi 🦙
295879489227,Obi
285741752944,Quebec
273272494808,Dora Factory
268959354069,16psyche
268342949625,Secure Secrets
266392193647,Komikuri
257957926588,Everstake
257813985727,TaxiStake
251132748673,StakeThat - autorestake
244237724156,Bi23 Labs
243561351246,artifact
241232051672,Oldcat
236787090044,AlphaNodes.OSMO
236673020152,Coverlet
235860080715,Validatus
231228274755,coinhall.org
228087303420,Coinpayu
225898708885,DACM
225438576621,a41
219173346092,DELIGHT
210553638628,Staking Fund
