tokens,address
22568107909977,reynisfjara
22491608405142,Cosmostation
15339571816573,Chorus One
14038616208989,Figment
13635091516556,Electric
6938751029271,Inotel
4850883412824,Multiplex
4752763697202,Frog OSMO
4696827024801,Informal Systems
4638708950567,Imperator.co
4626536344524,SG-1
4498361704587,🐠stake.fish
4326609024732,CryptoCrew Validators ✅
4151919251481,"Frens (🤝,🤝)"
4147611362876,01node
4106163520248,Sentinel dVPN
3943153922436,Allnodes
3918379350053,BouBouNode
3845225999082,Citadel.one
3811924223398,Zero Knowledge Validator (ZKV)
3808541824860,binary_holdings
3710021795992,PRYZM | Stake & Earn
3676517127488,Stakecito
3565275232856,wosmongton
3535628994424,Larry Engineer
3415723416919,polkachu.com
3309769523028,POSTHUMAN∞DVS
3275581772779,Chandra Station 
3200278456435,DSRV
3163701132011, Lavender.Five Nodes 🐝
3101527170156,ShapeShift DAO
3037234176387,Peregrine
3002044589103,tree-frog
2941260850058,OmniFlix Network
2912322373347,Node Guardians
2824450909504,Parakeet
2757704006016,S16 Research Ventures
2684031104475,White Marlin Staking
2652123421685,Bro_n_Bro
2632244935120,0base.vc
2511332688664,Coinbase Cloud
2482554471338,iqlusion
2480873362987,Forbole
2464758377038,Ledger by Figment
2412936683543,Cosmos Spaces ☮️💜⚛️
2351934800785,Provalidator
2337666501988,B-Harvest
2301122487361,interchain.FM🥩
2269071266886,Stakewolle.com |100% Insurance
2243055188591,Crypto Assassin
2204441122623,StakeLab
2180883727528,ECO Stake 🌱
2125860175473,Nocturnal Labs
2112147442813,Crosnest
2106715983137,#decentralizehk - DHK dao
2055146006982,Smart Stake 📈📊
1978108190891,nonce community
1967958694581,Interstellar Lounge 🍸
1955295717597,jabbey
1904389084117,Swiss Staking
1853392333158,Golden Ratio Staking
1794155925474,Cosmology
1765764814635,WhisperNode 🤐
1742142434573,Hathor Node
1716706501359,Manythings
1714873663480,Stakely.io
1641776751578,Klub Staking
1617825992002,strangelove-ventures
1603281737458,Leonoor's Cryptoman
1534870979045,Ping
1522577363446,ChainLayer
1508057427756,KDF
1505123265355,binance staking
1453626471083,Silk Nodes
1447949060163, AutoStake 🛡️ Slash Protected
1433785147534,Interbloc
1427274380655,StakeWithUs
1385965240332,[ block pane ]
1371045261760,Atomic Nodes
1365110264330,Ethereal Ventures
1336470529533,Interop
1318867429535,Blockdaemon
1130930600876,The_Cybernetics
1124113636124,nonce classic
1096379304778,Chihuahua
1061367251901,PRO Delegators
1012612173980,commercio.network
1012476841681,DAO DAO
1010500725103,Meria
980339070993,Witval
957035817964,blockscape
936144933958,danku_zone w/ DAIC
910862488497,Chainflow
883820134671,Simply Staking
879028941109,Chill Validation
855595427547,[Beehive]🇰🇷
814555083867,"Stargaze.zone (✨,🔭)"
809603361578,🇨🇭 Vortex.live 🟢
799177876959,SmartNodes
749534338595,KalpaTech
745452976943,Oni ⛩️
736531984489,in3s.com
729770258834,a41
727141360660,Tessellated
682695928571,NosNode🔮
667833556772,validator.network
660250713932,AUDIT.one
645884161513,Tedcrypto.io 🧸 | TedLotto
631041301594,SpectrumX
629464566449,FreshSTAKING
624449013965,Cypher Core
614425493356,Uncle Ed
591613756918,stake.systems | autocompound
591505282542,Gelotto 🛡 Slash Protected
537285841473,Zenscape
519327830846,syncnode
500634817575,Bored Ape Server
460748573860,CrowdControl
451241712505,Astroquirks | Profit Sharing 🤑 💰
448622710348,Merkan
405750114070,ushakov
399105726351,Levana 🐉 Powered by Cros Nest
396473215733,Active Nodes
380212011659,Kintsugi Nodes
376087012322,kooltek68
374874940367,GATA DAO
320006760641,defiantlabs
317148897473,ztake.org
310598730026,Everstake
303404454310,Trust Nodes
286373501589,Quebec
286159861495,Obi
274171657425,dimi 🦙
273365866526,Dora Factory
265329571330,Komikuri
256700402096,TaxiStake
252215562756,DACM
251913931702,16psyche
238691306545,coinhall.org
238246872641,Bi23 Labs
235317298548,Oldcat
232111579410,Validatus
231650291168,artifact
226668733157,AlphaNodes.OSMO
226462500229,Coverlet
223595937703,StakeThat - autorestake
223243444994,Secure Secrets
219564891962,Coinpayu
216958042839,DELIGHT
190929998229,Mendel
